provincia_nombre,canton_nombre,parroquia_nombre,sexo,electores,numero_de_actas,votos_en_blanco,votos_nulos,candidato_votos,candidato_nombre,op_siglas,candidato_estado,parroquia_estado
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1627,,12,95,73,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,1857,,6,66,88,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,1857,,6,66,555,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,1953,,9,110,927,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,1953,,9,110,114,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1108,,4,53,539,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,LLACAO,hombres,1108,,4,53,109,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1238,,13,93,127,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1238,,13,93,643,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,1778,,6,68,1065,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,1778,,6,68,152,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,1554,,24,94,956,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,1554,,24,94,142,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,hombres,1271,,2,80,137,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,hombres,1271,,2,80,638,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,MULTI_NULTI,mujeres,1360,,10,92,196,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,MULTI_NULTI,mujeres,1360,,10,92,705,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,hombres,1313,,3,39,47,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,hombres,1313,,3,39,286,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,mujeres,1398,,10,82,494,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_P.,mujeres,1398,,10,82,88,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1398,,5,46,641,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,PACCHA,hombres,1398,,5,46,115,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,PACCHA,mujeres,1587,,20,118,857,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,PACCHA,mujeres,1587,,20,118,159,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,1842,,15,120,159,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,1842,,15,120,825,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2015,,49,207,859,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2015,,49,207,242,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,RICAURTE,hombres,4373,,10,221,369,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,RICAURTE,hombres,4373,,10,221,2063,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,RICAURTE,mujeres,4621,,56,321,450,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,RICAURTE,mujeres,4621,,56,321,2622,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,SAN_JOAQUIN,hombres,2076,,5,110,955,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,SAN_JOAQUIN,hombres,2076,,5,110,206,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,SAN_JOAQUIN,mujeres,2260,,11,151,1221,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,SAN_JOAQUIN,mujeres,2260,,11,151,235,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,SANTA_ANA,hombres,1688,,8,89,648,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,SANTA_ANA,hombres,1688,,8,89,130,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,SANTA_ANA,mujeres,1775,,40,205,191,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,SANTA_ANA,mujeres,1775,,40,205,895,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,SAYAUSI,hombres,2739,,12,180,1334,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,SAYAUSI,hombres,2739,,12,180,247,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,SAYAUSI,mujeres,2921,,37,266,266,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,SAYAUSI,mujeres,2921,,37,266,1644,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,SIDCAY,hombres,1479,,3,35,78,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,SIDCAY,hombres,1479,,3,35,490,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,SIDCAY,mujeres,1800,,16,123,829,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,SIDCAY,mujeres,1800,,16,123,130,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,SININCAY,hombres,3483,,11,145,1295,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,SININCAY,hombres,3483,,11,145,208,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,SININCAY,mujeres,3784,,46,208,338,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,SININCAY,mujeres,3784,,46,208,1992,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,TARQUI,hombres,2956,,12,178,1188,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,TARQUI,hombres,2956,,12,178,195,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,TARQUI,mujeres,3032,,56,261,1532,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,TARQUI,mujeres,3032,,56,261,279,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,TURI,hombres,1656,,8,87,147,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,TURI,hombres,1656,,8,87,733,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,TURI,mujeres,1952,,37,195,1014,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,TURI,mujeres,1952,,37,195,205,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,VALLE,hombres,4214,,31,230,370,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,VALLE,hombres,4214,,31,230,1960,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,VALLE,mujeres,4583,,43,356,2546,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,VALLE,mujeres,4583,,43,356,474,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,VICTORIA_DEL_PORT.,hombres,1577,,9,85,116,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,VICTORIA_DEL_PORT.,hombres,1577,,9,85,599,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,VICTORIA_DEL_PORT.,mujeres,1724,,28,142,189,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,VICTORIA_DEL_PORT.,mujeres,1724,,28,142,868,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,BELLAVISTA,hombres,3985,,17,491,1670,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,BELLAVISTA,hombres,3985,,17,491,691,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,BELLAVISTA,mujeres,4509,,21,644,2031,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,BELLAVISTA,mujeres,4509,,21,644,794,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,CANARIBAMBA,hombres,2676,,17,342,465,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,CANARIBAMBA,hombres,2676,,17,342,1161,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,CANARIBAMBA,mujeres,2880,,11,430,1298,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,CANARIBAMBA,mujeres,2880,,11,430,534,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,EL_BATAN,hombres,1990,,4,211,837,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,EL_BATAN,hombres,1990,,4,211,334,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,EL_BATAN,mujeres,2164,,10,281,965,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,EL_BATAN,mujeres,2164,,10,281,414,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,MACHANGARA,hombres,1598,,5,107,185,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,MACHANGARA,hombres,1598,,5,107,712,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,MACHANGARA,mujeres,1696,,6,153,223,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,MACHANGARA,mujeres,1696,,6,153,853,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,MONAY,hombres,2466,,6,249,1145,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,MONAY,hombres,2466,,6,249,356,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,MONAY,mujeres,2657,,10,373,396,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,MONAY,mujeres,2657,,10,373,1341,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,EL_VECINO,hombres,16016,,71,1323,2217,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,EL_VECINO,hombres,16016,,71,1323,6513,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,EL_VECINO,mujeres,16717,,60,1592,7794,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,EL_VECINO,mujeres,16717,,60,1592,2524,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,TOTORACOCHA,hombres,5412,,24,515,751,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,TOTORACOCHA,hombres,5412,,24,515,2434,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,TOTORACOCHA,mujeres,5962,,33,704,915,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,TOTORACOCHA,mujeres,5962,,33,704,2886,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,YANUNCAY,hombres,3536,,15,283,543,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,YANUNCAY,hombres,3536,,15,283,1525,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,YANUNCAY,mujeres,3853,,23,401,572,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,YANUNCAY,mujeres,3853,,23,401,1981,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,HUAYNACAPAC,hombres,5527,,17,656,1083,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,HUAYNACAPAC,hombres,5527,,17,656,2172,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,HUAYNACAPAC,mujeres,6244,,26,890,2625,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,HUAYNACAPAC,mujeres,6244,,26,890,1222,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,RAMIREZ_DAVALOS,hombres,6040,,44,547,2303,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,RAMIREZ_DAVALOS,hombres,6040,,44,547,1038,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,RAMIREZ_DAVALOS,mujeres,6675,,16,700,2768,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,RAMIREZ_DAVALOS,mujeres,6675,,16,700,1200,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,SAGRARIO,hombres,9657,,44,828,3412,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,SAGRARIO,hombres,9657,,44,828,1614,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,SAGRARIO,mujeres,9982,,41,1005,3849,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,SAGRARIO,mujeres,9982,,41,1005,1712,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,SAN_BLAS,hombres,11190,,34,1108,2009,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,SAN_BLAS,hombres,11190,,34,1108,4494,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,SAN_BLAS,mujeres,12459,,40,1431,5314,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,SAN_BLAS,mujeres,12459,,40,1431,2212,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,SAN_SEBASTIAN,hombres,11840,,63,1109,4937,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,SAN_SEBASTIAN,hombres,11840,,63,1109,1923,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,SAN_SEBASTIAN,mujeres,12951,,78,1413,2194,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,SAN_SEBASTIAN,mujeres,12951,,78,1413,5879,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,SUCRE,hombres,9130,,39,825,1490,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,SUCRE,hombres,9130,,39,825,3855,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,SUCRE,mujeres,10117,,40,1221,4574,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,SUCRE,mujeres,10117,,40,1221,1665,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,HERMANO_MIGUEL,hombres,1024,,33,69,200,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,HERMANO_MIGUEL,hombres,1024,,33,69,650,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,CUENCA,HERMANO_MIGUEL,mujeres,1507,,8,128,303,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,CUENCA,HERMANO_MIGUEL,mujeres,1507,,8,128,1008,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,GUALACEO,DANIEL_CORDOVA_T.,hombres,954,,8,51,37,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GUALACEO,DANIEL_CORDOVA_T.,hombres,954,,8,51,215,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GUALACEO,DANIEL_CORDOVA_T.,mujeres,892,,19,71,402,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GUALACEO,DANIEL_CORDOVA_T.,mujeres,892,,19,71,75,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GUALACEO,LUIS_CORDERO_VEGA,hombres,76,,0,15,4,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GUALACEO,LUIS_CORDERO_VEGA,hombres,76,,0,15,48,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GUALACEO,LUIS_CORDERO_VEGA,mujeres,107,,4,13,67,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GUALACEO,LUIS_CORDERO_VEGA,mujeres,107,,4,13,9,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GUALACEO,JADAN,hombres,1139,,13,72,520,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GUALACEO,JADAN,hombres,1139,,13,72,103,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GUALACEO,JADAN,mujeres,1253,,33,101,149,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GUALACEO,JADAN,mujeres,1253,,33,101,655,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GUALACEO,MARIANO_MORENO/CAL,hombres,925,,3,25,29,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GUALACEO,MARIANO_MORENO/CAL,hombres,925,,3,25,277,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GUALACEO,MARIANO_MORENO/CAL,mujeres,833,,5,48,437,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GUALACEO,MARIANO_MORENO/CAL,mujeres,833,,5,48,44,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GUALACEO,REMIGIO_CRESPO_T.,hombres,374,,4,11,136,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GUALACEO,REMIGIO_CRESPO_T.,hombres,374,,4,11,26,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GUALACEO,REMIGIO_CRESPO_T.,mujeres,354,,5,12,192,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GUALACEO,REMIGIO_CRESPO_T.,mujeres,354,,5,12,23,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GUALACEO,SAN_JUAN,hombres,1439,,14,89,53,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GUALACEO,SAN_JUAN,hombres,1439,,14,89,551,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GUALACEO,SAN_JUAN,mujeres,1816,,59,202,107,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GUALACEO,SAN_JUAN,mujeres,1816,,59,202,823,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GUALACEO,ZHIDMAD,hombres,662,,5,42,361,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GUALACEO,ZHIDMAD,hombres,662,,5,42,37,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GUALACEO,ZHIDMAD,mujeres,658,,16,61,54,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GUALACEO,ZHIDMAD,mujeres,658,,16,61,372,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GUALACEO,GUALACEO,hombres,8073,,47,457,2580,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,GUALACEO,GUALACEO,hombres,8073,,47,457,590,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,GUALACEO,GUALACEO,mujeres,8248,,101,850,837,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,GUALACEO,GUALACEO,mujeres,8248,,101,850,3621,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,GIRON,ASUNCION,hombres,933,,5,39,363,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GIRON,ASUNCION,hombres,933,,5,39,119,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GIRON,ASUNCION,mujeres,961,,7,65,406,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GIRON,ASUNCION,mujeres,961,,7,65,167,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GIRON,SAN_GERARDO,hombres,41,,1,4,0,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GIRON,SAN_GERARDO,hombres,41,,1,4,17,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GIRON,SAN_GERARDO,mujeres,61,,0,7,31,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,GIRON,SAN_GERARDO,mujeres,61,,0,7,3,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,GIRON,GIRON,hombres,4753,,8,185,1167,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,GIRON,GIRON,hombres,4753,,8,185,289,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,GIRON,GIRON,mujeres,4851,,39,296,465,NOBOA_PONTON_ALVARO_FERNANDO,,,URBANA
AZUAY,GIRON,GIRON,mujeres,4851,,39,296,1795,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,URBANA
AZUAY,PAUTE,BULAN/JV.IZQUIERDO,hombres,620,,3,28,298,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,PAUTE,BULAN/JV.IZQUIERDO,hombres,620,,3,28,42,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,PAUTE,BULAN/JV.IZQUIERDO,mujeres,564,,2,35,317,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,PAUTE,BULAN/JV.IZQUIERDO,mujeres,564,,2,35,50,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,PAUTE,CHICAN_/_G.ORTEGA,hombres,642,,1,31,292,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,PAUTE,CHICAN_/_G.ORTEGA,hombres,642,,1,31,16,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,PAUTE,CHICAN_/_G.ORTEGA,mujeres,660,,9,63,30,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,PAUTE,CHICAN_/_G.ORTEGA,mujeres,660,,9,63,373,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,PAUTE,DUG-DUG,hombres,214,,2,16,99,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
