provincia_nombre,canton_nombre,parroquia_nombre,sexo,electores,numero_de_actas,votos_en_blanco,votos_nulos,candidato_votos,candidato_nombre,op_siglas,candidato_estado,parroquia_estado
AZUAY,CUENCA,CUMBE,mujeres,2888,12,251,145,862,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,CUMBE,mujeres,2888,12,251,145,80,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,CUMBE,mujeres,2888,12,251,145,25,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,CUMBE,mujeres,2888,12,251,145,13,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,CUMBE,mujeres,2888,12,251,145,594,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,CUMBE,mujeres,2888,12,251,145,10,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,CUMBE,mujeres,2888,12,251,145,51,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,hombres,563,4,44,36,1,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,hombres,563,4,44,36,2,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,hombres,563,4,44,36,199,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,hombres,563,4,44,36,69,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,hombres,563,4,44,36,3,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,hombres,563,4,44,36,1,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,hombres,563,4,44,36,2,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,hombres,563,4,44,36,2,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,529,4,57,26,9,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,529,4,57,26,4,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,529,4,57,26,2,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,529,4,57,26,0,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,529,4,57,26,1,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,529,4,57,26,2,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,529,4,57,26,207,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,529,4,57,26,53,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2029,8,49,44,324,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2029,8,49,44,2,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2029,8,49,44,5,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2029,8,49,44,5,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2029,8,49,44,1,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2029,8,49,44,24,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2029,8,49,44,144,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2029,8,49,44,10,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1962,8,92,76,4,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1962,8,92,76,2,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1962,8,92,76,464,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1962,8,92,76,217,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1962,8,92,76,10,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1962,8,92,76,9,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1962,8,92,76,38,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1962,8,92,76,21,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2317,10,52,57,3,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2317,10,52,57,25,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2317,10,52,57,29,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2317,10,52,57,561,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2317,10,52,57,6,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2317,10,52,57,14,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2317,10,52,57,231,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2317,10,52,57,10,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2362,10,103,100,5,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2362,10,103,100,31,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2362,10,103,100,7,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2362,10,103,100,765,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2362,10,103,100,44,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2362,10,103,100,334,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2362,10,103,100,9,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2362,10,103,100,16,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1457,6,61,54,271,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1457,6,61,54,520,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,LLACAO,hombres,1457,6,61,54,43,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1457,6,61,54,4,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1457,6,61,54,24,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1457,6,61,54,14,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1457,6,61,54,15,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1457,6,61,54,10,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1639,7,105,79,42,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1639,7,105,79,5,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1639,7,105,79,698,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1639,7,105,79,10,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1639,7,105,79,3,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1639,7,105,79,230,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1639,7,105,79,30,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1639,7,105,79,21,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2500,15,196,139,10,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2500,15,196,139,4,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2500,15,196,139,10,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2500,15,196,139,18,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2500,15,196,139,35,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2500,15,196,139,739,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2500,15,196,139,624,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2500,15,196,139,2,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2276,15,200,174,678,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2276,15,200,174,8,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2276,15,200,174,75,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2276,15,200,174,8,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2276,15,200,174,5,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2276,15,200,174,25,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2276,15,200,174,5,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2276,15,200,174,581,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1717,7,89,68,11,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1717,7,89,68,47,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1717,7,89,68,11,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1717,7,89,68,20,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1717,7,89,68,9,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1717,7,89,68,275,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1717,7,89,68,635,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1717,7,89,68,13,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1784,7,121,69,46,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1784,7,121,69,803,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1784,7,121,69,5,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1784,7,121,69,34,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1784,7,121,69,21,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1784,7,121,69,12,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1784,7,121,69,11,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1784,7,121,69,274,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1532,6,43,32,2,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1532,6,43,32,3,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1532,6,43,32,67,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1532,6,43,32,13,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1532,6,43,32,306,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1532,6,43,32,5,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1532,6,43,32,5,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1532,6,43,32,5,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1575,7,97,63,8,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1575,7,97,63,12,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1575,7,97,63,2,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1575,7,97,63,449,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1575,7,97,63,102,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1575,7,97,63,10,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1575,7,97,63,3,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1575,7,97,63,8,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1786,7,85,40,6,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1786,7,85,40,40,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1786,7,85,40,14,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1786,7,85,40,19,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1786,7,85,40,11,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1786,7,85,40,22,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1786,7,85,40,244,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1786,7,85,40,634,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,PACCHA,mujeres,1985,8,156,69,11,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,PACCHA,mujeres,1985,8,156,69,277,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,PACCHA,mujeres,1985,8,156,69,26,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,PACCHA,mujeres,1985,8,156,69,21,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,PACCHA,mujeres,1985,8,156,69,877,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,PACCHA,mujeres,1985,8,156,69,4,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,PACCHA,mujeres,1985,8,156,69,9,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,PACCHA,mujeres,1985,8,156,69,33,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2180,9,202,119,14,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2180,9,202,119,40,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2180,9,202,119,4,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2180,9,202,119,6,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2180,9,202,119,642,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2180,9,202,119,5,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2180,9,202,119,365,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2180,9,202,119,16,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2553,11,356,180,17,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2553,11,356,180,13,DELGADO_JARA_DIEGO_CRISTOBAL,MITS,,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2553,11,356,180,341,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2553,11,356,180,21,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2553,11,356,180,47,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2553,11,356,180,6,SAGNAY_DE_LA_BASTIDA_CARLOS_FRANCISCO,MTM,,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2553,11,356,180,918,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2553,11,356,180,33,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,RICAURTE,hombres,6181,25,222,197,71,ROLDOS_BUCARAM_MARTHA_RINA_VICTORIA,RED/MIPD,,RURAL
AZUAY,CUENCA,RICAURTE,hombres,6181,25,222,197,57,GONZALEZ_ALBORNOZ_CARLOS_BENJAMIN,MIJS,,RURAL
AZUAY,CUENCA,RICAURTE,hombres,6181,25,222,197,188,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,RICAURTE,hombres,6181,25,222,197,842,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,RICAURTE,hombres,6181,25,222,197,11,JACOME_MARIN_MELBA_YOLANDA,MTF,,RURAL
