provincia_nombre,canton_nombre,parroquia_nombre,sexo,electores,numero_de_actas,votos_en_blanco,votos_nulos,candidato_votos,candidato_nombre,op_siglas,candidato_estado,parroquia_estado
AZUAY,CUENCA,SAYAUSI,mujeres,3492,12,56,344,1910,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,CUENCA,SAYAUSI,mujeres,3492,12,56,344,450,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,SIDCAY,hombres,1678,6,8,67,529,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,CUENCA,SIDCAY,hombres,1678,6,8,67,165,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,SIDCAY,mujeres,1979,7,36,166,206,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,SIDCAY,mujeres,1979,7,36,166,860,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,CUENCA,SININCAY,hombres,4058,14,22,205,480,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,SININCAY,hombres,4058,14,22,205,1244,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,CUENCA,SININCAY,mujeres,4433,15,89,319,2079,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,CUENCA,SININCAY,mujeres,4433,15,89,319,558,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,TARQUI,hombres,3336,11,24,274,339,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,TARQUI,hombres,3336,11,24,274,1211,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,CUENCA,TARQUI,mujeres,3517,12,56,404,1810,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,CUENCA,TARQUI,mujeres,3517,12,56,404,355,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,TURI,hombres,1932,7,11,122,835,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,CUENCA,TURI,hombres,1932,7,11,122,269,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,TURI,mujeres,2203,8,50,210,1205,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,CUENCA,TURI,mujeres,2203,8,50,210,268,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,VALLE,hombres,4990,18,46,305,697,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,VALLE,hombres,4990,18,46,305,2188,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,CUENCA,VALLE,mujeres,5385,19,55,435,744,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,VALLE,mujeres,5385,19,55,435,2995,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,CUENCA,VICTORIA_DEL_PORTETE,hombres,1764,6,0,0,0,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,VICTORIA_DEL_PORTETE,hombres,1764,6,0,0,0,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,CUENCA,VICTORIA_DEL_PORTETE,mujeres,1912,7,0,0,0,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,VICTORIA_DEL_PORTETE,mujeres,1912,7,0,0,0,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,RURAL
AZUAY,CUENCA,BELLAVISTA,hombres,4860,17,16,305,910,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,BELLAVISTA,hombres,4860,17,16,305,2456,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,BELLAVISTA,mujeres,5416,18,20,420,901,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,BELLAVISTA,mujeres,5416,18,20,420,3030,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,CANARIBAMBA,hombres,3199,11,6,201,528,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,CANARIBAMBA,hombres,3199,11,6,201,1747,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,CANARIBAMBA,mujeres,3429,12,6,290,1985,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,CANARIBAMBA,mujeres,3429,12,6,290,511,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,EL_BATAN,hombres,3056,11,8,202,610,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,EL_BATAN,hombres,3056,11,8,202,1478,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,EL_BATAN,mujeres,3266,11,14,211,1857,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,EL_BATAN,mujeres,3266,11,14,211,594,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,MACHANGARA,hombres,2074,7,4,110,388,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,MACHANGARA,hombres,2074,7,4,110,924,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
