provincia_nombre,canton_nombre,parroquia_nombre,sexo,electores,numero_de_actas,votos_en_blanco,votos_nulos,candidato_votos,candidato_nombre,op_siglas,candidato_estado,parroquia_estado
AZUAY,CUENCA,CHAUCHA_/_ANGAS,hombres,620,4,19,59,1,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,hombres,620,4,19,59,42,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,hombres,620,4,19,59,37,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,574,4,37,59,7,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,574,4,37,59,286,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,574,4,37,59,3,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,574,4,37,59,22,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,574,4,37,59,3,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,574,4,37,59,6,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,574,4,37,59,1,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,CHAUCHA_/_ANGAS,mujeres,574,4,37,59,20,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2084,7,17,48,20,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2084,7,17,48,5,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2084,7,17,48,94,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2084,7,17,48,16,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2084,7,17,48,44,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2084,7,17,48,100,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2084,7,17,48,11,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,2084,7,17,48,451,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,2013,7,37,82,20,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,2013,7,37,82,45,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,2013,7,37,82,7,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,2013,7,37,82,25,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,2013,7,37,82,100,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,2013,7,37,82,633,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,2013,7,37,82,124,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,2013,7,37,82,6,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2411,8,22,77,9,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2411,8,22,77,47,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2411,8,22,77,153,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2411,8,22,77,17,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2411,8,22,77,758,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2411,8,22,77,112,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2411,8,22,77,37,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,2411,8,22,77,46,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2480,9,40,153,52,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2480,9,40,153,4,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2480,9,40,153,155,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2480,9,40,153,905,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2480,9,40,153,21,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2480,9,40,153,186,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2480,9,40,153,43,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,2480,9,40,153,61,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1654,6,16,54,41,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1654,6,16,54,191,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1654,6,16,54,45,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1654,6,16,54,8,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1654,6,16,54,41,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1654,6,16,54,110,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1654,6,16,54,25,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,LLACAO,hombres,1654,6,16,54,695,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1805,6,23,88,44,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1805,6,23,88,23,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1805,6,23,88,164,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1805,6,23,88,951,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1805,6,23,88,9,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1805,6,23,88,93,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1805,6,23,88,55,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,LLACAO,mujeres,1805,6,23,88,38,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2893,15,64,214,396,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2893,15,64,214,49,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2893,15,64,214,76,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2893,15,64,214,1145,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2893,15,64,214,20,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2893,15,64,214,64,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2893,15,64,214,29,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,MOLLETURO,hombres,2893,15,64,214,264,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2682,14,83,237,39,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2682,14,83,237,1210,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2682,14,83,237,23,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2682,14,83,237,403,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2682,14,83,237,24,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2682,14,83,237,41,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2682,14,83,237,196,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,MOLLETURO,mujeres,2682,14,83,237,76,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1960,7,18,87,206,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1960,7,18,87,33,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1960,7,18,87,10,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1960,7,18,87,847,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1960,7,18,87,133,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1960,7,18,87,36,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1960,7,18,87,74,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,hombres,1960,7,18,87,39,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1993,7,30,99,23,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1993,7,30,99,117,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1993,7,30,99,37,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1993,7,30,99,58,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1993,7,30,99,193,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1993,7,30,99,1032,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1993,7,30,99,52,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,MULTI_/_NULTI,mujeres,1993,7,30,99,7,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1487,5,14,35,8,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1487,5,14,35,371,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1487,5,14,35,12,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1487,5,14,35,38,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1487,5,14,35,0,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1487,5,14,35,14,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1487,5,14,35,48,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,hombres,1487,5,14,35,13,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1542,5,37,94,52,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1542,5,37,94,6,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1542,5,37,94,15,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1542,5,37,94,16,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1542,5,37,94,22,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1542,5,37,94,52,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1542,5,37,94,522,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,OCTAVIO_CORDERO_PALACIOS,mujeres,1542,5,37,94,12,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1925,7,13,75,80,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1925,7,13,75,22,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1925,7,13,75,175,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1925,7,13,75,839,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
