provincia_nombre,canton_nombre,parroquia_nombre,sexo,electores,numero_de_actas,votos_en_blanco,votos_nulos,candidato_votos,candidato_nombre,op_siglas,candidato_estado,parroquia_estado
AZUAY,CUENCA,CUMBE,mujeres,2279,12,100,181,46,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
AZUAY,CUENCA,CUMBE,mujeres,2279,12,100,181,9,VARGAS_GUATATUCA_CARLOS_ANTONIO,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,hombres,477,3,46,28,5,JUEZ_ABUCHAKRA_IVONNE_LEYLA,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,hombres,477,3,46,28,14,BUCARAM_ORTIZ_JACOBO,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,hombres,477,3,46,28,0,HURTADO_LARREA_OSVALDO,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,hombres,477,3,46,28,3,VARGAS_GUATATUCA_CARLOS_ANTONIO,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,hombres,477,3,46,28,51,BORJA_CEVALLOS_RODRIGO,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,hombres,477,3,46,28,1,ALARCON_COSTTA_CESAR_AUGUSTO,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,hombres,477,3,46,28,5,VELAZQUEZ_HERRERA_JACINTO,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,hombres,477,3,46,28,17,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,hombres,477,3,46,28,16,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,hombres,477,3,46,28,27,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,hombres,477,3,46,28,10,ROLDOS_AGUILERA_LEON,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,mujeres,477,3,41,55,2,JUEZ_ABUCHAKRA_IVONNE_LEYLA,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,mujeres,477,3,41,55,1,VARGAS_GUATATUCA_CARLOS_ANTONIO,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,mujeres,477,3,41,55,19,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,mujeres,477,3,41,55,1,ALARCON_COSTTA_CESAR_AUGUSTO,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,mujeres,477,3,41,55,5,VELAZQUEZ_HERRERA_JACINTO,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,mujeres,477,3,41,55,35,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,mujeres,477,3,41,55,11,BUCARAM_ORTIZ_JACOBO,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,mujeres,477,3,41,55,14,ROLDOS_AGUILERA_LEON,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,mujeres,477,3,41,55,3,HURTADO_LARREA_OSVALDO,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,mujeres,477,3,41,55,46,BORJA_CEVALLOS_RODRIGO,,,RURAL
AZUAY,CUENCA,CHAUCHA/ANGAS,mujeres,477,3,41,55,20,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,1675,9,25,32,5,ALARCON_COSTTA_CESAR_AUGUSTO,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,1675,9,25,32,5,VARGAS_GUATATUCA_CARLOS_ANTONIO,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,1675,9,25,32,45,ROLDOS_AGUILERA_LEON,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,1675,9,25,32,4,VELAZQUEZ_HERRERA_JACINTO,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,1675,9,25,32,91,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,1675,9,25,32,39,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,1675,9,25,32,12,BUCARAM_ORTIZ_JACOBO,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,1675,9,25,32,5,JUEZ_ABUCHAKRA_IVONNE_LEYLA,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,1675,9,25,32,104,BORJA_CEVALLOS_RODRIGO,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,1675,9,25,32,3,HURTADO_LARREA_OSVALDO,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,hombres,1675,9,25,32,46,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1627,8,81,80,13,BUCARAM_ORTIZ_JACOBO,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1627,8,81,80,7,VELAZQUEZ_HERRERA_JACINTO,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1627,8,81,80,14,JUEZ_ABUCHAKRA_IVONNE_LEYLA,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1627,8,81,80,9,HURTADO_LARREA_OSVALDO,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1627,8,81,80,4,ALARCON_COSTTA_CESAR_AUGUSTO,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1627,8,81,80,197,BORJA_CEVALLOS_RODRIGO,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1627,8,81,80,54,ROLDOS_AGUILERA_LEON,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1627,8,81,80,133,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1627,8,81,80,52,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1627,8,81,80,6,VARGAS_GUATATUCA_CARLOS_ANTONIO,,,RURAL
AZUAY,CUENCA,CHECA_JIDCAY,mujeres,1627,8,81,80,31,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,1857,10,34,71,170,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,1857,10,34,71,38,BUCARAM_ORTIZ_JACOBO,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,1857,10,34,71,8,VARGAS_GUATATUCA_CARLOS_ANTONIO,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,1857,10,34,71,42,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,1857,10,34,71,33,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,1857,10,34,71,3,HURTADO_LARREA_OSVALDO,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,1857,10,34,71,8,VELAZQUEZ_HERRERA_JACINTO,,,RURAL
